id,filename,heading,mapped_categories,start_page,end_page,heading_name,heading_number,section
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.3 Project Eligibility,ghg_emission_reduction,3,3,Project Eligibility,1.3,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.4 Project Design,ghg_emission_reduction,3,4,Project Design,1.4,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.5 Project Proponent,project_proponent,4,4,Project Proponent,1.5,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.6 Other Entities Involved in the project,other_entities,4,5,Other Entities Involved in the project,1.6,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.7 Ownership,project_proponent,5,5,Ownership,1.7,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.8 Project Start Date,project_start_date,5,5,Project Start Date,1.8,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.9 Project Crediting Period,project_lifetime,5,5,Project Crediting Period,1.9,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.10 Project Scale and Estimated GHG Emission Reductions or,ghg_emission_reduction,5,6,Project Scale and Estimated GHG Emission Reductions or,1.10,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.11 Description of the project Activity,ghg_emission_reduction,6,8,Description of the project Activity,1.11,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.11 Description of the project Activity,project_lifetime,6,8,Description of the project Activity,1.11,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.12 Project Location,project_location,8,8,Project Location,1.12,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.13 Conditions Prior to Project Initiation,ghg_emission_reduction,8,8,Conditions Prior to Project Initiation,1.13,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",standard,8,9,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",other_entities,8,9,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,"1.14 Compliance with Laws, Statutes and Other Regulatory Frameworks",project_proponent,8,9,"Compliance with Laws, Statutes and Other Regulatory Frameworks",1.14,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.1 ProjectsRegistered(or seeking registration)underOther GHGProgram(s),ghg_emission_reduction,9,9,1.15.1 ProjectsRegistered(or seeking registration)underOther GHGProgram(s),0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_title,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,other_entities,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_proponent,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_start_date,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_summary,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,leakage_analysis,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,ghg_emission_reduction,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,date_issue_of_project,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,standard,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_size,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_location,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_country,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,version_of_file,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,expected_first_vintage_of_credit_issuance,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,additional_analysis,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,project_lifetime,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,baseline_analysis,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.15.2 ProjectsRejectedby Other GHGPrograms,natural_catastrophe_climate_change,9,9,1.15.2 ProjectsRejectedby Other GHGPrograms,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.16.1 Emissions Trading Programs andOther BindingLimits,ghg_emission_reduction,9,9,1.16.1 Emissions Trading Programs andOther BindingLimits,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.16.2 OtherForms of Environmental Credit,other_forms_of_environmental_credit,9,10,1.16.2 OtherForms of Environmental Credit,0,0
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.17 Additional Information Relevant to the project,ghg_emission_reduction,10,11,Additional Information Relevant to the project,1.17,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.17 Additional Information Relevant to the project,additional_analysis,10,11,Additional Information Relevant to the project,1.17,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,1.17 Additional Information Relevant to the project,project_summary,10,11,Additional Information Relevant to the project,1.17,1
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.1 No Net Harm,natural_catastrophe_climate_change,11,11,No Net Harm,2.1,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.2 Local Stakeholder Consultation,additional_analysis,11,12,Local Stakeholder Consultation,2.2,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.2 Local Stakeholder Consultation,project_proponent,11,12,Local Stakeholder Consultation,2.2,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.3 Environmental Impact,natural_catastrophe_climate_change,12,14,Environmental Impact,2.3,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.4 Public Comments,other_entities,14,14,Public Comments,2.4,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.4 Public Comments,project_proponent,14,14,Public Comments,2.4,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_title,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,other_entities,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_proponent,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_start_date,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_summary,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,leakage_analysis,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,ghg_emission_reduction,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,date_issue_of_project,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,standard,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_size,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_location,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_country,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,version_of_file,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,expected_first_vintage_of_credit_issuance,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,additional_analysis,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,project_lifetime,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,baseline_analysis,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,2.5 AFOLU-Specific Safeguards,natural_catastrophe_climate_change,14,14,AFOLU-Specific Safeguards,2.5,2
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.1 Title and Reference of Methodology,standard,14,15,Title and Reference of Methodology,3.1,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.2 Applicability of Methodology,ghg_emission_reduction,15,19,Applicability of Methodology,3.2,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.2 Applicability of Methodology,baseline_analysis,15,19,Applicability of Methodology,3.2,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.3 Project Boundary,ghg_emission_reduction,19,20,Project Boundary,3.3,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.4 Baseline Scenario,baseline_analysis,20,22,Baseline Scenario,3.4,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.5 Additionality,additional_analysis,22,22,Additionality,3.5,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.6 Methodology Deviations,baseline_analysis,22,23,Methodology Deviations,3.6,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,4.1 Baseline Emissions,ghg_emission_reduction,23,30,Baseline Emissions,4.1,4
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,4.1 Baseline Emissions,baseline_analysis,23,30,Baseline Emissions,4.1,4
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,3.6 Conversionfactor(GJ/MWh),ghg_emission_reduction,30,31,Conversionfactor(GJ/MWh),3.6,3
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,4.2 Project Emissions,ghg_emission_reduction,31,32,Project Emissions,4.2,4
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,4.3 Leakage,leakage_analysis,32,32,Leakage,4.3,4
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,4.4 Net GHG Emission Reductions and Removals,ghg_emission_reduction,32,33,Net GHG Emission Reductions and Removals,4.4,4
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,5.1 Data and Parameters Available at Validation,ghg_emission_reduction,33,34,Data and Parameters Available at Validation,5.1,5
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,5.2 Data and Parameters Monitored,ghg_emission_reduction,34,37,Data and Parameters Monitored,5.2,5
1356,1356_renewal_pd_jiangsu_dongtaiphaseiiwind_power_project_vcs1356_clean.pdf,5.3 Monitoring Plan,ghg_emission_reduction,37,41,Monitoring Plan,5.3,5
998,998_pdd_evn_cfls.pdf,First Section,project_title,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,version_of_file,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,project_proponent,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,baseline_analysis,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,other_entities,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,ghg_emission_reduction,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,date_issue_of_project,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,standard,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,project_size,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,project_location,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,First Section,project_country,1,40,First Section,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_title,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,other_entities,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_proponent,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_start_date,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_summary,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,leakage_analysis,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,ghg_emission_reduction,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,date_issue_of_project,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,standard,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_size,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_location,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_country,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,version_of_file,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,expected_first_vintage_of_credit_issuance,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,additional_analysis,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,project_lifetime,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,baseline_analysis,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.1. Sampling objective,natural_catastrophe_climate_change,40,41,2.1. Sampling objective,0,0
998,998_pdd_evn_cfls.pdf,2.2. Field Measurement Objectives and Data to be collected,ghg_emission_reduction,41,41,2.2. Field Measurement Objectives and Data to be collected,0,0
998,998_pdd_evn_cfls.pdf,2.3. Target Population and Sampling Frame,project_country,41,41,2.3. Target Population and Sampling Frame,0,0
998,998_pdd_evn_cfls.pdf,2.4. Sample Method.,baseline_analysis,41,42,2.4. Sample Method.,0,0
998,998_pdd_evn_cfls.pdf,2.5. Desired Precision/Expected Variance and Sample Size.,expected_first_vintage_of_credit_issuance,42,43,2.5. Desired Precision/Expected Variance and Sample Size.,0,0
998,998_pdd_evn_cfls.pdf,3.6. Procedures for Administering Data Collection and Minimizing Non-Sampling Errors/,ghg_emission_reduction,43,44,3.6. Procedures for Administering Data Collection and Minimizing Non-Sampling Errors/,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,First Section,project_proponent,1,2,First Section,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,First Section,project_location,1,2,First Section,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.1 STEP 1: IDENTIFICATION OF ALTERNATIVE LAND-­‐USE SCENARIOS TO THE AFOLU PROJECT ACTIVITY,baseline_analysis,2,2,2.5.1 STEP 1: IDENTIFICATION OF ALTERNATIVE LAND-­‐USE SCENARIOS TO THE AFOLU PROJECT ACTIVITY,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.2 STEP 2: INVESTMENT ANALYSIS TO DETERMINE THAT THE PROPOSED PROJECT ACTIVITY IS NOT THE,ghg_emission_reduction,2,2,2.5.2 STEP 2: INVESTMENT ANALYSIS TO DETERMINE THAT THE PROPOSED PROJECT ACTIVITY IS NOT THE,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,2.5.2 STEP 2: INVESTMENT ANALYSIS TO DETERMINE THAT THE PROPOSED PROJECT ACTIVITY IS NOT THE,baseline_analysis,2,2,2.5.2 STEP 2: INVESTMENT ANALYSIS TO DETERMINE THAT THE PROPOSED PROJECT ACTIVITY IS NOT THE,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,3.3.1 Total ex ante estimated actual net carbon stock changes and emissions of non-­‐CO2 gasses,ghg_emission_reduction,2,6,3.3.1 Total ex ante estimated actual net carbon stock changes and emissions of non-­‐CO2 gasses,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1 Summary Description of the Project,ghg_emission_reduction,6,14,Summary Description of the Project,1.1,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1 Summary Description of the Project,additional_analysis,6,14,Summary Description of the Project,1.1,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1 Summary Description of the Project,project_summary,6,14,Summary Description of the Project,1.1,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.1 Summary Description of the Project,leakage_analysis,6,14,Summary Description of the Project,1.1,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.2 Sectoral Scope and Project Type,ghg_emission_reduction,14,14,Sectoral Scope and Project Type,1.2,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.3 Project Proponent,other_entities,14,15,Project Proponent,1.3,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.3 Project Proponent,project_proponent,14,15,Project Proponent,1.3,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.4 Other Entities Involved in the Project,other_entities,15,16,Other Entities Involved in the Project,1.4,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.5 Project9:,project_start_date,16,16,Project9:,1.5,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.6 Project Crediting Period,project_lifetime,16,16,Project Crediting Period,1.6,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.7.1 Project Scale,ghg_emission_reduction,16,16,1.7.1 Project Scale,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.7.2 Estimated GHG emissions reductions generated by the Project,ghg_emission_reduction,16,18,1.7.2 Estimated GHG emissions reductions generated by the Project,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.8 Description of the Project’s Activities,ghg_emission_reduction,18,19,Description of the Project’s Activities,1.8,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.8 Description of the Project’s Activities,leakage_analysis,18,19,Description of the Project’s Activities,1.8,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",ghg_emission_reduction,19,20,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",baseline_analysis,19,20,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",project_summary,19,20,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",additional_analysis,19,20,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",leakage_analysis,19,20,"1.8.1 Climate, Community and Biodiversity Objectives of the Project",0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.8.2 Project Activities,ghg_emission_reduction,20,24,1.8.2 Project Activities,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.8.2 Project Activities,additional_analysis,20,24,1.8.2 Project Activities,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.8.2 Project Activities,baseline_analysis,20,24,1.8.2 Project Activities,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.8.2 Project Activities,leakage_analysis,20,24,1.8.2 Project Activities,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9 Project Location,project_location,24,25,Project Location,1.9,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9.1 General Characteristics of the Project Area,ghg_emission_reduction,25,36,1.9.1 General Characteristics of the Project Area,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9.1 General Characteristics of the Project Area,project_location,25,36,1.9.1 General Characteristics of the Project Area,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9.1 General Characteristics of the Project Area,additional_analysis,25,36,1.9.1 General Characteristics of the Project Area,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9.1 General Characteristics of the Project Area,baseline_analysis,25,36,1.9.1 General Characteristics of the Project Area,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9.1 General Characteristics of the Project Area,natural_catastrophe_climate_change,25,36,1.9.1 General Characteristics of the Project Area,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.9.1 General Characteristics of the Project Area,leakage_analysis,25,36,1.9.1 General Characteristics of the Project Area,0,0
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.10 Conditions Prior to Project Initiation,ghg_emission_reduction,36,38,Conditions Prior to Project Initiation,1.10,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.10 Conditions Prior to Project Initiation,project_location,36,38,Conditions Prior to Project Initiation,1.10,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.10 Conditions Prior to Project Initiation,additional_analysis,36,38,Conditions Prior to Project Initiation,1.10,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.10 Conditions Prior to Project Initiation,baseline_analysis,36,38,Conditions Prior to Project Initiation,1.10,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.10 Conditions Prior to Project Initiation,natural_catastrophe_climate_change,36,38,Conditions Prior to Project Initiation,1.10,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.10 Conditions Prior to Project Initiation,leakage_analysis,36,38,Conditions Prior to Project Initiation,1.10,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,"1.11 Compliance with Relevant Laws, Statutes and Other Regulatory",standard,38,38,"Compliance with Relevant Laws, Statutes and Other Regulatory",1.11,1
977,977_rmdlt_vcs_pd_final_vcs_update_aug_2014.pdf,1.11.1 Regulations regarding conservation and REDD projects,additional_analysis,38,40,1.11.1 Regulations regarding conservation and REDD projects,0,0
