metric_type,country,Month,zone,Average,Min,Max,Country,2021 carbon stock (million t),Norm Min,Norm Max,Norm Average,Average Score,Total Average Score,Max Score,Min Score
GWIS Weekly Burnt Areas,United Kingdom,7.0,Europe,172.14499999999998,0.0,1327.5,United Kingdom,257.98,0.0,5.145747732382355,0.6672804093340567,3,3.2,3,1
GWIS Weekly Burnt Areas,United Kingdom,8.0,Europe,59.855000000000004,0.0,247.25,United Kingdom,257.98,0.0,0.9584076284983332,0.23201410962090085,1,2.2,1,1
GWIS Weekly Burnt Areas,United Kingdom,9.0,Europe,83.7,0.0,330.6,United Kingdom,257.98,0.0,1.2814946895108148,0.3244437553298705,1,2.3,1,1
GWIS Weekly Burnt Areas,United Kingdom,10.0,Europe,89.8725,0.0,667.5,United Kingdom,257.98,0.0,2.5874098767346303,0.34837002868439415,2,2.5,2,1
GWIS Weekly Burnt Areas,United Kingdom,11.0,Europe,39.1275,0.0,296.75,United Kingdom,257.98,0.0,1.1502829676719124,0.15166873401038838,1,2.0,1,1
GWIS Weekly Burnt Areas,United Kingdom,12.0,Europe,4.9159999999999995,0.0,59.0,United Kingdom,257.98,0.0,0.22869989921699355,0.019055740755097292,1,2.0,1,1
GWIS Weekly Burnt Areas,United States,1.0,America,46364.895000000004,15033.5,87724.5,United States,17704.7843,0.8491207656226571,4.9548471482931316,2.6187777390770024,1,1.8,1,1
GWIS Weekly Burnt Areas,United States,2.0,America,71935.8775,7483.25,169950.0,United States,17704.7843,0.42266823888953,9.599100283870728,4.0630756230111205,1,1.8,1,1
GWIS Weekly Burnt Areas,United States,3.0,America,160217.53199999998,53267.8,317549.6,United States,17704.7843,3.0086669850024665,17.93580732864393,9.049391920578213,3,2.5,3,2
GWIS Weekly Burnt Areas,United States,4.0,America,149862.0425,67790.0,301660.0,United States,17704.7843,3.828908551006747,17.038332401485402,8.464494114170034,4,2.7,3,2
GWIS Weekly Burnt Areas,United States,5.0,America,70916.14749999999,33757.75,159679.75,United States,17704.7843,1.9067021336148107,9.019016967069179,4.0054793268506526,3,2.5,3,2
GWIS Weekly Burnt Areas,United States,6.0,America,114896.268,32241.6,332565.4,United States,17704.7843,1.8210670886286935,18.783928364492983,6.489560451747497,4,2.7,3,2
GWIS Weekly Burnt Areas,United States,7.0,America,162823.2925,41276.75,486588.25,United States,17704.7843,2.3313896007193944,27.48343282555552,9.196570245704716,4,3.2,4,2
GWIS Weekly Burnt Areas,United States,8.0,America,210408.2725,55770.25,673990.25,United States,17704.7843,3.150010135960821,38.06825536982114,11.884260713642243,1,2.3,1,2
GWIS Weekly Burnt Areas,United States,9.0,America,122682.63200000001,54894.6,376359.8,United States,17704.7843,3.10055175312133,21.257519641174053,6.9293491477329106,1,2.3,1,2
GWIS Weekly Burnt Areas,United States,10.0,America,108124.5025,54789.75,188294.0,United States,17704.7843,3.0946296250556413,10.635204406302764,6.10707821501107,4,2.8,3,2
GWIS Weekly Burnt Areas,United States,11.0,America,88010.72750000001,16485.75,146551.75,United States,17704.7843,0.9311466166803286,8.277522477356587,4.971013823647657,1,1.8,1,2
GWIS Weekly Burnt Areas,United States,12.0,America,45635.115999999995,7659.2,98780.8,United States,17704.7843,0.4326062306220811,5.579328068967212,2.5775584286559194,1,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,1.0,America,1.94,0.875,4.8625,Brazil,51894.2395,1.686121635909126e-05,9.370018805266429e-05,3.738372541329948e-05,2,1.7,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,2.0,America,1.3575,0.6325000000000001,3.1225,Brazil,51894.2395,1.2188250682428828e-05,6.017045495001425e-05,2.6158972808533014e-05,2,1.5,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,3.0,America,1.482,0.532,4.264,Brazil,51894.2395,1.0251619546327488e-05,8.216711606304588e-05,2.8558083021912285e-05,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,4.0,America,1.2025,0.5775,2.79,Brazil,51894.2395,1.1128402797000233e-05,5.376319273355957e-05,2.3172128767779704e-05,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,5.0,America,1.785,0.66,4.3825,Brazil,51894.2395,1.2718174625143124e-05,8.445060650710567e-05,3.4396881372546175e-05,1,2.0,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,6.0,America,3.9379999999999997,1.496,12.452,Brazil,51894.2395,2.8827862483657746e-05,0.0002399495612610336,7.58851085966873e-05,2,2.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,7.0,America,8.2375,2.805,23.435000000000002,Brazil,51894.2395,5.4052242156858276e-05,0.00045159154900034713,0.00015873630829487347,2,2.8,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,8.0,America,29.955,6.3,68.7675,Brazil,51894.2395,0.00012140075778545709,0.0013251470811129237,0.0005772316983275185,3,2.3,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,9.0,America,46.894,13.925999999999998,119.08,Brazil,51894.2395,0.0002683534845905199,0.002294667021760671,0.0009036455770779721,3,2.3,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,10.0,America,26.455,9.36,55.735,Brazil,51894.2395,0.00018036684013839337,0.0010740113071702302,0.0005097868328911535,3,3.3,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,11.0,America,14.719999999999999,5.3125,32.665,Brazil,51894.2395,0.00010237167075162552,0.0006294532941368184,0.00028365383406379815,3,2.0,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Brazil,12.0,America,7.284000000000001,1.834,17.776,Brazil,51894.2395,3.534110948865528e-05,0.00034254283657052145,0.0001403623999538523,2,1.8,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,1.0,Europe,0.02,0.0,0.405,Finland,863.4188,0.0,0.00046906553343522287,2.3163730046183843e-05,2,1.2,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,2.0,Europe,0.4125,0.0,7.8500000000000005,Finland,863.4188,0.0,0.00909176404312716,0.0004777519322025418,3,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,3.0,Europe,0.192,0.0,2.35,Finland,863.4188,0.0,0.0027217382804266017,0.0002223718084433649,2,1.2,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,4.0,Europe,1.4975,0.0,10.01,Finland,863.4188,0.0,0.011593446888115014,0.0017343842872080155,3,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,5.0,Europe,4.2325,0.0,17.945,Finland,863.4188,0.0,0.020783656783938453,0.004902024371023656,3,1.7,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,6.0,Europe,14.284,0.0,105.694,Finland,863.4188,0.0,0.12241336417506776,0.0165435359989845,4,2.0,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,7.0,Europe,7.6899999999999995,0.0,58.53,Finland,863.4188,0.0,0.06778865598015701,0.008906454202757687,4,2.2,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,8.0,Europe,4.3375,0.0,35.685,Finland,863.4188,0.0,0.041329885334903525,0.005023633953766121,3,1.5,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,9.0,Europe,1.8699999999999999,0.0,19.36,Finland,863.4188,0.0,0.022422490684705962,0.0021658087593181895,3,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,10.0,Europe,0.40249999999999997,0.0,5.96,Finland,863.4188,0.0,0.006902791553762786,0.00046617006717944985,3,1.7,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,11.0,Europe,0.6375,0.0,7.445000000000001,Finland,863.4188,0.0,0.008622698509691938,0.00073834389522211,3,1.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Finland,12.0,Europe,0.11599999999999999,0.0,2.4379999999999997,Finland,863.4188,0.0,0.0028236586926298104,0.00013434963426786628,2,1.2,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,1.0,Europe,0.1625,0.0,1.88,Hungary,136.7524,0.0,0.013747473536113443,0.001188278962562997,3,1.5,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,2.0,Europe,1.7199999999999998,0.0,15.085,Hungary,136.7524,0.0,0.11030885015546346,0.012577475788359107,4,2.0,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,3.0,Europe,8.206,0.0,39.290000000000006,Hungary,136.7524,0.0,0.2873075719329241,0.060006259487950485,4,3.2,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,4.0,Europe,5.07,0.0,31.8,Hungary,136.7524,0.0,0.2325370523661742,0.03707430363196551,4,3.0,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,5.0,Europe,0.84,0.0,8.76,Hungary,136.7524,0.0,0.06405737668954987,0.006142488175710262,3,2.5,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,6.0,Europe,0.45,0.0,3.1340000000000003,Hungary,136.7524,0.0,0.02291733088413805,0.003290618665559069,3,2.3,3,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,7.0,Europe,2.3475,0.0,14.57,Hungary,136.7524,0.0,0.10654291990487919,0.017166060705333143,4,3.2,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,8.0,Europe,3.665,0.06,23.1475,Hungary,136.7524,0.00043874915540787586,0.1692657679133968,0.02680026090949775,4,2.7,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,9.0,Europe,3.6740000000000004,0.0,29.778,Hungary,136.7524,0.0,0.2177512058289288,0.026866073282808933,4,2.5,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,10.0,Europe,4.6025,0.025,24.3525,Hungary,136.7524,0.00018281214808661496,0.17807731345117161,0.03365571646274581,4,3.2,4,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,11.0,Europe,1.8725,0.0,18.817500000000003,Hungary,136.7524,0.0,0.1376027038647951,0.01369262989168746,4,2.0,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Hungary,12.0,Europe,0.22199999999999998,0.0,4.074,Hungary,136.7524,0.0,0.029791067652194768,0.0016233718750091404,3,1.7,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,1.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,2.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,2.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,2.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,3.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,3.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,4.0,Europe,0.335,0.0,7.0375,Iceland,0.7915,0.0,8.891345546430827,0.4232469993682881,5,4.5,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,5.0,Europe,0.2225,0.0,4.6925,Iceland,0.7915,0.0,5.928616550852811,0.281111813013266,5,4.3,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,6.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,4.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,7.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,4.2,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,8.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,2.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,9.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,3.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,10.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,4.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,11.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,2.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Iceland,12.0,Europe,0.0,0.0,0.0,Iceland,0.7915,0.0,0.0,0.0,1,2.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,1.0,Asia,0.435,0.1975,0.7525,India,3005.6956,6.570858339746714e-05,0.00025035802028655196,0.00014472523431847191,2,2.5,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,2.0,Asia,1.06,0.42,2.4575,India,3005.6956,0.00013973470899714528,0.0008176143984773441,0.00035266378937374765,2,2.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,3.0,Asia,7.4159999999999995,1.3,15.128,India,3005.6956,0.00043251219451497354,0.005033111137401938,0.0024673157188638793,3,4.3,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,4.0,Asia,3.3075,0.7925,10.695,India,3005.6956,0.0002636660878100896,0.0035582445541058783,0.0011004108333525192,3,4.3,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,5.0,Asia,0.9625,0.3125,1.93,India,3005.6956,0.00010396927752763787,0.0006421142580106914,0.00032022537478512464,2,4.2,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,6.0,Asia,0.20400000000000001,0.066,0.48200000000000004,India,3005.6956,2.1958311413837116e-05,0.00016036221365862865,6.7871144370042e-05,2,3.2,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,7.0,Asia,0.065,0.0225,0.1375,India,3005.6956,7.485787981989926e-06,4.5746482112160665e-05,2.1625609725748674e-05,1,1.8,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,8.0,Asia,0.0625,0.02,0.22249999999999998,India,3005.6956,6.654033761768823e-06,7.402612559967815e-05,2.0793855505527574e-05,2,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,9.0,Asia,0.092,0.033999999999999996,0.306,India,3005.6956,1.1311857395006998e-05,0.00010180671655506299,3.0608555304136586e-05,2,1.8,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,10.0,Asia,0.37,0.1325,0.675,India,3005.6956,4.4082973671718456e-05,0.0002245736394596978,0.00012309962459272324,2,3.3,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,11.0,Asia,0.6475,0.16249999999999998,1.34,India,3005.6956,5.406402431437168e-05,0.00044582026203851115,0.00021542434303726564,2,2.8,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,India,12.0,Asia,0.28400000000000003,0.146,0.5700000000000001,India,3005.6956,4.857444646091241e-05,0.0001896399622104115,9.44872794171173e-05,2,2.5,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,1.0,Asia,0.2,0.0,1.58,Israel,0.6244,0.0,2.530429212043562,0.3203074951953876,5,3.7,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,2.0,Asia,0.1,0.0,1.1975,Israel,0.6244,0.0,1.9178411274823832,0.1601537475976938,5,3.7,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,3.0,Asia,0.312,0.0,3.072,Israel,0.6244,0.0,4.919923126201153,0.49967969250480465,5,4.3,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,4.0,Asia,1.6525,0.0,23.745,Israel,0.6244,0.0,38.02850736707239,2.64654067905189,5,5.0,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,5.0,Asia,4.7375,0.0,24.509999999999998,Israel,0.6244,0.0,39.25368353619475,7.5872837924407435,5,5.0,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,6.0,Asia,4.9879999999999995,0.0,21.688,Israel,0.6244,0.0,34.734144778987826,7.988468930172966,5,5.0,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,7.0,Asia,5.1425,0.0,26.5325,Israel,0.6244,0.0,42.49279308135811,8.235906470211404,5,5.0,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,8.0,Asia,4.3825,0.0,23.12,Israel,0.6244,0.0,37.02754644458681,7.018737988468931,5,3.8,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,9.0,Asia,2.492,0.0,10.524,Israel,0.6244,0.0,16.854580397181294,3.9910313901345296,5,3.7,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,10.0,Asia,3.725,0.0,25.7575,Israel,0.6244,0.0,41.25160153747598,5.965727098014094,5,5.0,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,11.0,Asia,3.3125,0.0,32.14,Israel,0.6244,0.0,51.473414477898785,5.305092889173607,5,3.7,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Israel,12.0,Asia,2.4620000000000006,0.0,43.914,Israel,0.6244,0.0,70.32991672005126,3.9429852658552225,5,3.7,5,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,1.0,Europe,0.01,0.0,0.035,Italy,663.7759,0.0,5.27286392892541e-05,1.5065325511215458e-05,2,1.7,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,2.0,Europe,0.0125,0.0,0.057499999999999996,Italy,663.7759,0.0,8.662562168948887e-05,1.8831656889019324e-05,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,3.0,Europe,0.024,0.002,0.06000000000000001,Italy,663.7759,3.0130651022430915e-06,9.039195306729277e-05,3.61567812269171e-05,1,2.2,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,4.0,Europe,0.0225,0.0025,0.0775,Italy,663.7759,3.7663313778038644e-06,0.0001167562727119198,3.389698240023478e-05,1,1.8,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,5.0,Europe,0.025,0.0075,0.13,Italy,663.7759,1.1298994133411592e-05,0.00019584923164580096,3.766331377803865e-05,1,2.2,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,6.0,Europe,0.05,0.016,0.148,Italy,663.7759,2.4104520817944732e-05,0.00022296681756598876,7.53266275560773e-05,2,3.3,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,7.0,Europe,0.16,0.037500000000000006,0.7525,Italy,663.7759,5.6494970667057973e-05,0.001133665744718963,0.00024104520817944732,2,3.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,8.0,Europe,0.16,0.0275,0.615,Italy,663.7759,4.1429645155842506e-05,0.0009265175189397506,0.00024104520817944732,2,2.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,9.0,Europe,0.084,0.018,0.27599999999999997,Italy,663.7759,2.711758592018782e-05,0.00041580298410954657,0.00012654873429420984,2,2.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,10.0,Europe,0.03,0.005,0.0925,Italy,663.7759,7.532662755607729e-06,0.000139354260978743,4.519597653364637e-05,2,2.7,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,11.0,Europe,0.01,0.0,0.0325,Italy,663.7759,0.0,4.896230791145024e-05,1.5065325511215458e-05,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Italy,12.0,Europe,0.008,0.0,0.030000000000000006,Italy,663.7759,0.0,4.519597653364638e-05,1.2052260408972366e-05,1,1.5,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,1.0,America,0.4775,0.1775,0.9375,Mexico,2022.0035,8.778421995807623e-05,0.0004636490490743463,0.00023615191566186703,3,2.7,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,2.0,America,0.64,0.2225,1.3775,Mexico,2022.0035,0.00011003937431364485,0.0006812550027732395,0.00031651775083475374,2,2.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,3.0,America,1.6059999999999999,0.6060000000000001,4.07,Mexico,2022.0035,0.00029970274532165747,0.002012855071714762,0.0007942617310009601,2,3.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,4.0,America,5.1475,1.9775,10.692499999999999,Mexico,2022.0035,0.0009779903941808212,0.005288071954375944,0.0025457423787842107,3,4.3,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,5.0,America,6.4275,2.9499999999999997,11.92,Mexico,2022.0035,0.0014589490077539429,0.0058951431092972885,0.0031787778804537184,3,4.3,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,6.0,America,1.8960000000000001,0.604,5.008,Mexico,2022.0035,0.0002987136273502988,0.002476751400281948,0.000937683836847958,3,4.3,3,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,7.0,America,0.9725,0.1325,3.5225,Mexico,2022.0035,6.552906560250761e-05,0.0017420840270553437,0.0004809586135731219,3,3.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,8.0,America,0.885,0.12,3.6675,Mexico,2022.0035,5.9347078281516326e-05,0.0018137950799788428,0.0004376847023261829,2,2.0,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,9.0,America,0.562,0.09,1.996,Mexico,2022.0035,4.4510308711137246e-05,0.0009871397354158883,0.00027794214995176817,3,2.2,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,10.0,America,0.27,0.08,0.9375,Mexico,2022.0035,3.956471885434422e-05,0.0004636490490743463,0.00013353092613341175,2,2.8,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,11.0,America,0.2375,0.12000000000000001,0.4675,Mexico,2022.0035,5.934707828151633e-05,0.00023120632580507405,0.00011745775909883439,2,2.2,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Mexico,12.0,America,0.42400000000000004,0.16,0.788,Mexico,2022.0035,7.912943770868843e-05,0.00038971248071529056,0.00020969300992802439,2,2.5,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,1.0,Europe,0.0875,0.0,0.39,Russia,40896.0299,0.0,9.536378004261974e-06,2.139571988135699e-06,1,1.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,2.0,Europe,0.395,0.015,3.3725,Russia,40896.0299,3.667837693946913e-07,8.24652174855731e-05,9.658639260726871e-06,1,1.0,1,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,3.0,Europe,4.196,0.442,20.294,Russia,40896.0299,1.0807895071496902e-05,0.0004962339877397243,0.00010260164642534163,2,2.2,2,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,4.0,Europe,20.9125,4.3125,89.61250000000001,Russia,40896.0299,0.00010545033370097374,0.0021912273689921186,0.0005113577051644321,2,3.0,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,5.0,Europe,25.4875,3.255,122.7525,Russia,40896.0299,7.959207795864801e-05,0.003001574976841456,0.000623226754829813,3,3.2,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,6.0,Europe,14.648,2.1740000000000004,70.434,Russia,40896.0299,5.3159194310937265e-05,0.0017222698675697123,0.0003581765769395625,2,2.8,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,7.0,Europe,32.394999999999996,4.7725,93.73,Russia,40896.0299,0.00011669836929574428,0.002291909513690961,0.0007921306806360682,3,3.5,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,8.0,Europe,23.9075,3.1075,121.16,Russia,40896.0299,7.598537089293354e-05,0.0029626347666573865,0.0005845921977869054,3,2.3,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,9.0,Europe,5.024,1.028,27.8,Russia,40896.0299,2.5136914329182843e-05,0.0006797725859448279,0.0001228481104959286,2,1.8,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,10.0,Europe,6.8774999999999995,1.1525,45.9075,Russia,40896.0299,2.818121961515878e-05,0.0011225417262324526,0.00016817035826746594,2,2.3,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,11.0,Europe,2.7125,0.46,19.795,Russia,40896.0299,1.1248035594770534e-05,0.00048403231434452764,6.632673163220667e-05,2,1.5,2,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Russia,12.0,Europe,0.21000000000000002,0.012,1.08,Russia,40896.0299,2.9342701551575304e-07,2.6408431396417773e-05,5.134972771525678e-06,1,1.0,1,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,1.0,Asia,0.04,0.0075,0.12,Saudi Arabia,16.1889,0.0004632803958267702,0.007412486333228323,0.0024708287777427743,3,3.2,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,2.0,Asia,0.0625,0.0,0.35250000000000004,Saudi Arabia,16.1889,0.0,0.0217741786038582,0.003860669965223085,3,3.3,4,1
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,3.0,Asia,0.11400000000000002,0.004,0.716,Saudi Arabia,16.1889,0.00024708287777427745,0.04422783512159566,0.007041862016566908,3,3.8,3,2
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,4.0,Asia,0.3075,0.01,1.41,Saudi Arabia,16.1889,0.0006177071944356936,0.08709671441543279,0.018994496228897578,4,4.0,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,5.0,Asia,0.3775,0.0125,2.1149999999999998,Saudi Arabia,16.1889,0.0007721339930446171,0.13064507162314917,0.023318446589947434,4,4.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,6.0,Asia,0.27,0.02,1.514,Saudi Arabia,16.1889,0.0012354143888713871,0.093520869237564,0.016678094249763728,4,4.8,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,7.0,Asia,0.165,0.015,0.98,Saudi Arabia,16.1889,0.0009265607916535403,0.06053530505469797,0.010192168708188945,4,4.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,8.0,Asia,0.2675,0.0175,1.2425,Saudi Arabia,16.1889,0.001080987590262464,0.07675011890863492,0.016523667451154803,4,3.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,9.0,Asia,0.48,0.01,2.4699999999999998,Saudi Arabia,16.1889,0.0006177071944356936,0.1525736770256163,0.02964994533291329,4,3.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,10.0,Asia,0.34,0.01,1.6775,Saudi Arabia,16.1889,0.0006177071944356936,0.10362038186658759,0.021002044610813585,4,4.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,11.0,Asia,0.11750000000000001,0.005,0.675,Saudi Arabia,16.1889,0.0003088535972178468,0.04169523562440932,0.0072580595346194,4,3.5,4,3
GWIS Weekly Emissions - [CO2] - Carbon Dioxide,Saudi Arabia,12.0,Asia,0.046,0.006,0.146,Saudi Arabia,16.1889,0.00037062431666141617,0.009018525038761126,0.0028414530944041905,3,3.2,3,2
